State/Country,Year,Category of industry,Code version,Employed Person ('000)
Kelantan,1984,Manufacturing,MIC 1972,37.4
Melaka,1984,Manufacturing,MIC 1972,31.3
Negeri Sembilan,1984,Manufacturing,MIC 1972,29.7
Pahang,1984,Manufacturing,MIC 1972,32.4
Pulau Pinang,1984,Manufacturing,MIC 1972,120.7
Perak,1984,Manufacturing,MIC 1972,97.4
Perlis,1984,Manufacturing,MIC 1972,4.4
Selangor,1984,Manufacturing,MIC 1972,151.5
Terengganu,1984,Manufacturing,MIC 1972,27.0
Sabah,1984,Manufacturing,MIC 1972,19.5
Sarawak,1984,Manufacturing,MIC 1972,44.0
W.P. Kuala Lumpur,1984,Manufacturing,MIC 1972,96.5
W.P Labuan,1984,Manufacturing,MIC 1972,2.0
W.P.Putrajaya,1984,Manufacturing,MIC 1972,
Malaysia,1984,"Electricity, gas and water",MIC 1972,32.9
Johor,1984,"Electricity, gas and water",MIC 1972,3.2
Kedah,1984,"Electricity, gas and water",MIC 1972,1.4
Kelantan,1984,"Electricity, gas and water",MIC 1972,2.2
Melaka,1984,"Electricity, gas and water",MIC 1972,1.0
Negeri Sembilan,1984,"Electricity, gas and water",MIC 1972,1.6
Pahang,1984,"Electricity, gas and water",MIC 1972,2.1
Pulau Pinang,1984,"Electricity, gas and water",MIC 1972,2.5
Perak,1984,"Electricity, gas and water",MIC 1972,3.7
Perlis,1984,"Electricity, gas and water",MIC 1972,0.2
Selangor,1984,"Electricity, gas and water",MIC 1972,3.7
Terengganu,1984,"Electricity, gas and water",MIC 1972,2.2
Sabah,1984,"Electricity, gas and water",MIC 1972,3.1
Sarawak,1984,"Electricity, gas and water",MIC 1972,3.1
W.P. Kuala Lumpur,1984,"Electricity, gas and water",MIC 1972,2.4
W.P Labuan,1984,"Electricity, gas and water",MIC 1972,0.7
W.P.Putrajaya,1984,"Electricity, gas and water",MIC 1972,
Malaysia,1984,Construction,MIC 1972,428.0
Johor,1984,Construction,MIC 1972,48.6
Kedah,1984,Construction,MIC 1972,28.9
Kelantan,1984,Construction,MIC 1972,25.4
Melaka,1984,Construction,MIC 1972,13.0
Negeri Sembilan,1984,Construction,MIC 1972,13.0
Pahang,1984,Construction,MIC 1972,12.7
Pulau Pinang,1984,Construction,MIC 1972,32.0
Perak,1984,Construction,MIC 1972,42.7
Perlis,1984,Construction,MIC 1972,5.2
Selangor,1984,Construction,MIC 1972,59.2
Terengganu,1984,Construction,MIC 1972,23.7
Sabah,1984,Construction,MIC 1972,26.9
Sarawak,1984,Construction,MIC 1972,39.2
W.P. Kuala Lumpur,1984,Construction,MIC 1972,51.4
W.P Labuan,1984,Construction,MIC 1972,2.8
W.P.Putrajaya,1984,Construction,MIC 1972,
Malaysia,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,956.6
Johor,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,102.3
Kedah,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,57.7
Kelantan,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,54.8
Melaka,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,29.7
Negeri Sembilan,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,31.3
Pahang,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,49.5
Pulau Pinang,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,85.4
Perak,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,119.3
Perlis,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,9.4
Selangor,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,122.2
Terengganu,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,36.2
Sabah,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,62.6
Sarawak,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,65.7
W.P. Kuala Lumpur,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,126.9
W.P Labuan,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,3.4
W.P.Putrajaya,1984,"Wholesale and retail trade, restaurants and hotels",MIC 1972,
Malaysia,1984,"Transport, storage and communications",MIC 1972,242.8
Johor,1984,"Transport, storage and communications",MIC 1972,27.5
Kedah,1984,"Transport, storage and communications",MIC 1972,13.6
Kelantan,1984,"Transport, storage and communications",MIC 1972,13.8
Melaka,1984,"Transport, storage and communications",MIC 1972,6.4
Negeri Sembilan,1984,"Transport, storage and communications",MIC 1972,9.4
Pahang,1984,"Transport, storage and communications",MIC 1972,8.0
Pulau Pinang,1984,"Transport, storage and communications",MIC 1972,23.0
Perak,1984,"Transport, storage and communications",MIC 1972,22.4
Perlis,1984,"Transport, storage and communications",MIC 1972,1.9
Selangor,1984,"Transport, storage and communications",MIC 1972,43.8
Terengganu,1984,"Transport, storage and communications",MIC 1972,9.3
Sabah,1984,"Transport, storage and communications",MIC 1972,14.8
Sarawak,1984,"Transport, storage and communications",MIC 1972,16.5
W.P. Kuala Lumpur,1984,"Transport, storage and communications",MIC 1972,31.1
W.P Labuan,1984,"Transport, storage and communications",MIC 1972,1.5
W.P.Putrajaya,1984,"Transport, storage and communications",MIC 1972,
Malaysia,1984,"Finance, insurance, real estate and business services",MIC 1972,200.5
Johor,1984,"Finance, insurance, real estate and business services",MIC 1972,18.1
Kedah,1984,"Finance, insurance, real estate and business services",MIC 1972,6.7
Kelantan,1984,"Finance, insurance, real estate and business services",MIC 1972,3.8
Melaka,1984,"Finance, insurance, real estate and business services",MIC 1972,5.0
Negeri Sembilan,1984,"Finance, insurance, real estate and business services",MIC 1972,7.0
Pahang,1984,"Finance, insurance, real estate and business services",MIC 1972,6.8
Pulau Pinang,1984,"Finance, insurance, real estate and business services",MIC 1972,17.8
Perak,1984,"Finance, insurance, real estate and business services",MIC 1972,18.8
Perlis,1984,"Finance, insurance, real estate and business services",MIC 1972,0.6
Selangor,1984,"Finance, insurance, real estate and business services",MIC 1972,46.0
Terengganu,1984,"Finance, insurance, real estate and business services",MIC 1972,2.8
Sabah,1984,"Finance, insurance, real estate and business services",MIC 1972,10.9
Sarawak,1984,"Finance, insurance, real estate and business services",MIC 1972,9.6
W.P. Kuala Lumpur,1984,"Finance, insurance, real estate and business services",MIC 1972,46.0
W.P Labuan,1984,"Finance, insurance, real estate and business services",MIC 1972,41.4
W.P.Putrajaya,1984,"Finance, insurance, real estate and business services",MIC 1972,
Malaysia,1984,"Community, social and personal services",MIC 1972,"1,106.0"
Johor,1984,"Community, social and personal services",MIC 1972,115.0
Kedah,1984,"Community, social and personal services",MIC 1972,68.9
Kelantan,1984,"Community, social and personal services",MIC 1972,59.4
Melaka,1984,"Community, social and personal services",MIC 1972,37.1
Negeri Sembilan,1984,"Community, social and personal services",MIC 1972,49.1
Pahang,1984,"Community, social and personal services",MIC 1972,63.8
Pulau Pinang,1984,"Community, social and personal services",MIC 1972,72.0
Perak,1984,"Community, social and personal services",MIC 1972,130.0
Perlis,1984,"Community, social and personal services",MIC 1972,11.2
Selangor,1984,"Community, social and personal services",MIC 1972,160.1
Terengganu,1984,"Community, social and personal services",MIC 1972,41.0
Sabah,1984,"Community, social and personal services",MIC 1972,67.3
Sarawak,1984,"Community, social and personal services",MIC 1972,102.7
W.P. Kuala Lumpur,1984,"Community, social and personal services",MIC 1972,125.0
W.P Labuan,1984,"Community, social and personal services",MIC 1972,3.3
W.P.Putrajaya,1984,"Community, social and personal services",MIC 1972,
Malaysia,1983,Total,MIC 1972,"5,457.0"
Johor,1983,Total,MIC 1972,623.7
Kedah,1983,Total,MIC 1972,373.6
Kelantan,1983,Total,MIC 1972,282.5
Melaka,1983,Total,MIC 1972,165.5
Negeri Sembilan,1983,Total,MIC 1972,215.0
Pahang,1983,Total,MIC 1972,333.5
Pulau Pinang,1983,Total,MIC 1972,404.8
Perak,1983,Total,MIC 1972,669.2
Perlis,1983,Total,MIC 1972,63.8
Selangor,1983,Total,MIC 1972,739.9
Terengganu,1983,Total,MIC 1972,236.9
Sabah,1983,Total,MIC 1972,377.7
Sarawak,1983,Total,MIC 1972,540.1
W.P. Kuala Lumpur,1983,Total,MIC 1972,430.7
W.P Labuan,1983,Total,MIC 1972,
W.P.Putrajaya,1983,Total,MIC 1972,
Malaysia,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,"1,670.9"
Johor,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,220.6
Kedah,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,191.6
Kelantan,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,114.2
Melaka,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,42.3
Negeri Sembilan,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,75.6
Pahang,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,145.4
Pulau Pinang,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,30.9
Perak,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,30.9
Perlis,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,27.7
Selangor,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,115.3
Terengganu,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,115.3
Sabah,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,156.3
Sarawak,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,274.3
W.P. Kuala Lumpur,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,2.0
W.P Labuan,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,
W.P.Putrajaya,1983,"Agriculture, forestry, livestock and fishing",MIC 1972,
Malaysia,1983,Mining and quarrying,MIC 1972,55.1
Johor,1983,Mining and quarrying,MIC 1972,2.7
Kedah,1983,Mining and quarrying,MIC 1972,1.7
Kelantan,1983,Mining and quarrying,MIC 1972,0.0
Melaka,1983,Mining and quarrying,MIC 1972,
Negeri Sembilan,1983,Mining and quarrying,MIC 1972,1.0
Pahang,1983,Mining and quarrying,MIC 1972,0.7
Pulau Pinang,1983,Mining and quarrying,MIC 1972,2.0
Perak,1983,Mining and quarrying,MIC 1972,23.5
Perlis,1983,Mining and quarrying,MIC 1972,0.7
Selangor,1983,Mining and quarrying,MIC 1972,9.5
Terengganu,1983,Mining and quarrying,MIC 1972,2.0
Sabah,1983,Mining and quarrying,MIC 1972,3.7
Sarawak,1983,Mining and quarrying,MIC 1972,3.9
W.P. Kuala Lumpur,1983,Mining and quarrying,MIC 1972,3.7
W.P Labuan,1983,Mining and quarrying,MIC 1972,
W.P.Putrajaya,1983,Mining and quarrying,MIC 1972,
Malaysia,1983,Manufacturing,MIC 1972,894.1
Johor,1983,Manufacturing,MIC 1972,113.3
Kedah,1983,Manufacturing,MIC 1972,28.9
Kelantan,1983,Manufacturing,MIC 1972,32.0
Melaka,1983,Manufacturing,MIC 1972,32.9
Negeri Sembilan,1983,Manufacturing,MIC 1972,33.8
Pahang,1983,Manufacturing,MIC 1972,36.8
Pulau Pinang,1983,Manufacturing,MIC 1972,128.3
Perak,1983,Manufacturing,MIC 1972,112.3
Perlis,1983,Manufacturing,MIC 1972,8.5
Selangor,1983,Manufacturing,MIC 1972,166.6
Terengganu,1983,Manufacturing,MIC 1972,41.9
Sabah,1983,Manufacturing,MIC 1972,23.7
Sarawak,1983,Manufacturing,MIC 1972,47.7
W.P. Kuala Lumpur,1983,Manufacturing,MIC 1972,87.3
W.P Labuan,1983,Manufacturing,MIC 1972,
W.P.Putrajaya,1983,Manufacturing,MIC 1972,
Malaysia,1983,"Electricity, gas and water",MIC 1972,39.3
Johor,1983,"Electricity, gas and water",MIC 1972,3.0
Kedah,1983,"Electricity, gas and water",MIC 1972,1.0
Kelantan,1983,"Electricity, gas and water",MIC 1972,1.9
Melaka,1983,"Electricity, gas and water",MIC 1972,0.9
Negeri Sembilan,1983,"Electricity, gas and water",MIC 1972,2.0
Pahang,1983,"Electricity, gas and water",MIC 1972,3.1
Pulau Pinang,1983,"Electricity, gas and water",MIC 1972,5.4
Perak,1983,"Electricity, gas and water",MIC 1972,3.3
Perlis,1983,"Electricity, gas and water",MIC 1972,0.6
Selangor,1983,"Electricity, gas and water",MIC 1972,4.9
Terengganu,1983,"Electricity, gas and water",MIC 1972,2.5
Sabah,1983,"Electricity, gas and water",MIC 1972,4.7
Sarawak,1983,"Electricity, gas and water",MIC 1972,3.9
W.P. Kuala Lumpur,1983,"Electricity, gas and water",MIC 1972,2.0
W.P Labuan,1983,"Electricity, gas and water",MIC 1972,
W.P.Putrajaya,1983,"Electricity, gas and water",MIC 1972,
Malaysia,1983,Construction,MIC 1972,425.6
Johor,1983,Construction,MIC 1972,40.5
Kedah,1983,Construction,MIC 1972,21.7
Kelantan,1983,Construction,MIC 1972,22.8
Melaka,1983,Construction,MIC 1972,13.1
Negeri Sembilan,1983,Construction,MIC 1972,13.1
Pahang,1983,Construction,MIC 1972,16.4
Pulau Pinang,1983,Construction,MIC 1972,30.0
Perak,1983,Construction,MIC 1972,40.5
Perlis,1983,Construction,MIC 1972,6.1
Selangor,1983,Construction,MIC 1972,72.5
Terengganu,1983,Construction,MIC 1972,30.7
Sabah,1983,Construction,MIC 1972,29.1
Sarawak,1983,Construction,MIC 1972,35.6
W.P. Kuala Lumpur,1983,Construction,MIC 1972,51.6
W.P Labuan,1983,Construction,MIC 1972,
W.P.Putrajaya,1983,Construction,MIC 1972,
Malaysia,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,897.3
Johor,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,91.2
Kedah,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,47.5
Kelantan,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,44.0
Melaka,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,33.6
Negeri Sembilan,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,30.5
Pahang,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,56.0
Pulau Pinang,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,84.9
Perak,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,125.6
Perlis,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,9.2
Selangor,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,119.0
Terengganu,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,34.5
Sabah,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,53.6
Sarawak,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,62.8
W.P. Kuala Lumpur,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,105.0
W.P Labuan,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,
W.P.Putrajaya,1983,"Wholesale and retail trade, restaurants and hotels",MIC 1972,
Malaysia,1983,"Transport, storage and communications",MIC 1972,235.9
Johor,1983,"Transport, storage and communications",MIC 1972,28.8
Kedah,1983,"Transport, storage and communications",MIC 1972,10.1
Kelantan,1983,"Transport, storage and communications",MIC 1972,11.2
Melaka,1983,"Transport, storage and communications",MIC 1972,5.0
Negeri Sembilan,1983,"Transport, storage and communications",MIC 1972,6.7
Pahang,1983,"Transport, storage and communications",MIC 1972,10.3
Pulau Pinang,1983,"Transport, storage and communications",MIC 1972,27.8
Perak,1983,"Transport, storage and communications",MIC 1972,24.6
Perlis,1983,"Transport, storage and communications",MIC 1972,1.3
Selangor,1983,"Transport, storage and communications",MIC 1972,42.2
Terengganu,1983,"Transport, storage and communications",MIC 1972,7.5
Sabah,1983,"Transport, storage and communications",MIC 1972,16.5
Sarawak,1983,"Transport, storage and communications",MIC 1972,19.2
W.P. Kuala Lumpur,1983,"Transport, storage and communications",MIC 1972,24.8
W.P Labuan,1983,"Transport, storage and communications",MIC 1972,
W.P.Putrajaya,1983,"Transport, storage and communications",MIC 1972,
Malaysia,1983,"Finance, insurance, real estate and business services",MIC 1972,197.7
Johor,1983,"Finance, insurance, real estate and business services",MIC 1972,20.3
Kedah,1983,"Finance, insurance, real estate and business services",MIC 1972,6.7
Kelantan,1983,"Finance, insurance, real estate and business services",MIC 1972,3.1
Melaka,1983,"Finance, insurance, real estate and business services",MIC 1972,5.5
Negeri Sembilan,1983,"Finance, insurance, real estate and business services",MIC 1972,5.5
Pahang,1983,"Finance, insurance, real estate and business services",MIC 1972,6.0
Pulau Pinang,1983,"Finance, insurance, real estate and business services",MIC 1972,18.2
Perak,1983,"Finance, insurance, real estate and business services",MIC 1972,23.1
Perlis,1983,"Finance, insurance, real estate and business services",MIC 1972,1.5
Selangor,1983,"Finance, insurance, real estate and business services",MIC 1972,43.7
Terengganu,1983,"Finance, insurance, real estate and business services",MIC 1972,2.6
Sabah,1983,"Finance, insurance, real estate and business services",MIC 1972,11.6
Sarawak,1983,"Finance, insurance, real estate and business services",MIC 1972,9.3
W.P. Kuala Lumpur,1983,"Finance, insurance, real estate and business services",MIC 1972,40.6
W.P Labuan,1983,"Finance, insurance, real estate and business services",MIC 1972,
W.P.Putrajaya,1983,"Finance, insurance, real estate and business services",MIC 1972,89.1
Malaysia,1983,"Community, social and personal services",MIC 1972,"1,041.0"
Johor,1983,"Community, social and personal services",MIC 1972,103.6
Kedah,1983,"Community, social and personal services",MIC 1972,64.3
Kelantan,1983,"Community, social and personal services",MIC 1972,53.2
Melaka,1983,"Community, social and personal services",MIC 1972,32.3
Negeri Sembilan,1983,"Community, social and personal services",MIC 1972,44.9
Pahang,1983,"Community, social and personal services",MIC 1972,58.8
Pulau Pinang,1983,"Community, social and personal services",MIC 1972,77.5
Perak,1983,"Community, social and personal services",MIC 1972,112.7
Perlis,1983,"Community, social and personal services",MIC 1972,8.3
Selangor,1983,"Community, social and personal services",MIC 1972,166.2
Terengganu,1983,"Community, social and personal services",MIC 1972,43.8
Sabah,1983,"Community, social and personal services",MIC 1972,78.4
Sarawak,1983,"Community, social and personal services",MIC 1972,83.5
